Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
38,2018-10-24,07:16:00,07:19:00,0 days 00:03:00.000000000,0,4,2,4,2,10,259,42,278,7,1,1,1
90,2016-01-25,07:15:00,07:27:00,0 days 00:12:00.000000000,0,1,2,9,2,3,79,36,880,7,0,1,1
53,2018-10-26,14:00:00,14:01:00,0 days 00:01:00.000000000,0,4,2,4,2,5,524,24,702,9,0,1,1
38,2018-12-20,14:31:00,14:31:00,0 days 00:00:00.000000000,0,4,2,4,2,4,508,24,122,9,0,1,1
38,2018-03-09,06:53:00,06:55:00,0 days 00:02:00.000000000,0,3,2,6,2,3,227,9,577,7,0,1,0
23,2017-11-13,06:22:00,06:27:00,0 days 00:05:00.000000000,0,3,2,4,2,2,767,39,318,7,0,1,0
53,2018-10-15,06:17:00,06:17:00,0 days 00:00:00.000000000,0,4,2,4,2,4,399,24,286,7,0,1,1
20,2016-11-30,08:01:00,08:04:00,0 days 00:03:00.000000000,6,2,2,4,2,3,157,36,887,7,0,1,1
12,2016-03-09,07:50:00,07:52:00,0 days 00:02:00.000000000,8,1,2,4,2,4,343,24,206,7,0,1,1
30,2017-05-01,07:18:00,07:25:00,0 days 00:07:00.000000000,1,2,1,4,2,2,11,16,805,4,0,1,1
7,2018-04-10,06:00:00,06:15:00,0 days 00:15:00.000000000,0,3,2,6,2,2,896,19,14,7,0,1,1
42,2017-03-15,06:19:00,06:21:00,0 days 00:02:00.000000000,0,2,2,9,2,2,863,39,932,7,0,1,0
23,2018-03-26,08:00:00,08:08:00,0 days 00:08:00.000000000,3,3,2,4,2,4,492,19,704,7,0,1,1
7,2019-01-15,07:26:00,07:34:00,0 days 00:08:00.000000000,3,4,2,4,2,7,559,19,289,7,0,1,1
30,2016-04-21,06:34:00,06:38:00,0 days 00:04:00.000000000,0,1,2,4,2,7,618,8,418,1,0,1,0
17,2017-05-11,14:29:00,14:31:00,0 days 00:02:00.000000000,1,2,2,4,2,2,870,16,838,9,1,1,1
23,2018-02-13,06:34:00,06:36:00,0 days 00:02:00.000000000,0,3,2,4,2,4,386,24,157,7,0,1,1
23,2018-02-08,07:33:00,07:35:00,0 days 00:02:00.000000000,5,3,2,4,2,11,756,31,363,7,0,1,0
20,2015-09-21,05:20:00,06:45:00,0 days 01:25:00.000000000,0,1,2,4,2,2,931,12,847,7,1,1,1
45,2016-10-05,07:16:00,07:17:00,0 days 00:01:00.000000000,0,2,2,6,2,3,180,23,599,7,0,0,1
38,2018-10-24,06:15:00,06:16:00,0 days 00:01:00.000000000,0,4,2,4,2,4,443,24,168,7,0,1,1
7,2017-09-27,07:38:00,07:39:00,0 days 00:01:00.000000000,0,3,2,4,2,9,714,39,715,1,0,1,0
17,2016-01-05,06:40:00,07:55:00,0 days 01:15:00.000000000,0,1,2,7,2,2,774,29,36,7,0,1,1
20,2015-11-13,14:28:00,14:29:00,0 days 00:01:00.000000000,0,1,2,4,2,3,232,35,475,3,1,1,1
7,2017-12-19,13:54:00,13:57:00,0 days 00:03:00.000000000,0,3,2,4,2,2,783,39,668,9,0,0,0
38,2017-12-14,05:27:00,05:27:00,0 days 00:00:00.000000000,0,3,2,6,2,3,161,36,17,7,0,1,0
15,2016-01-28,07:49:00,07:50:00,0 days 00:01:00.000000000,5,1,2,4,2,4,404,24,124,7,0,1,1
23,2017-10-10,06:10:00,06:45:00,0 days 00:35:00.000000000,0,3,2,4,2,2,811,17,341,1,0,1,0
15,2016-02-12,07:40:00,07:43:00,0 days 00:03:00.000000000,3,1,2,4,2,11,758,47,216,7,1,1,1
30,2017-03-16,07:53:00,07:55:00,0 days 00:02:00.000000000,9,2,1,4,2,2,15,16,800,4,0,1,1
20,2016-09-23,06:14:00,06:15:00,0 days 00:01:00.000000000,0,2,2,4,2,4,490,42,66,7,1,1,1
22,2016-03-17,14:30:00,14:38:00,0 days 00:08:00.000000000,0,1,2,2,2,4,393,24,191,9,0,1,0
23,2018-12-12,08:09:00,08:10:00,0 days 00:01:00.000000000,11,4,2,4,2,3,217,10,781,7,0,1,1
23,2018-05-07,06:38:00,06:39:00,0 days 00:01:00.000000000,0,3,2,4,2,4,500,24,39,7,0,1,1
15,2015-09-16,07:55:00,08:03:00,0 days 00:08:00.000000000,7,1,1,4,2,2,60,12,399,4,0,1,1
53,2017-12-05,07:30:00,07:42:00,0 days 00:12:00.000000000,3,3,2,4,2,4,441,24,327,7,1,1,1
12,2016-11-15,06:52:00,06:57:00,0 days 00:05:00.000000000,0,2,2,4,2,9,700,39,698,1,0,1,0
45,2016-10-06,08:00:00,08:02:00,0 days 00:02:00.000000000,5,2,2,4,2,3,166,36,891,7,0,1,1
53,2018-11-30,13:54:00,13:54:00,0 days 00:00:00.000000000,0,4,2,4,2,4,433,24,182,9,0,1,1
53,2018-04-13,13:58:00,13:59:00,0 days 00:01:00.000000000,0,3,2,4,2,4,528,24,159,9,0,1,1
20,2017-03-23,06:30:00,06:40:00,0 days 00:10:00.000000000,2,2,2,4,2,11,740,9,238,7,1,1,1
38,2018-04-09,07:25:00,07:26:00,0 days 00:01:00.000000000,0,3,2,4,2,2,788,39,787,7,0,1,0
20,2017-05-25,08:10:00,08:11:00,0 days 00:01:00.000000000,4,2,2,4,2,4,352,24,224,7,0,1,1
38,2018-01-10,08:26:00,08:27:00,0 days 00:01:00.000000000,3,3,2,4,2,11,752,31,218,7,0,0,0
30,2017-03-29,07:33:00,07:35:00,0 days 00:02:00.000000000,6,2,2,4,2,3,147,36,910,7,0,1,1
30,2017-05-02,06:20:00,06:26:00,0 days 00:06:00.000000000,0,2,2,6,2,3,128,9,27,7,0,1,1
7,2019-01-18,07:15:00,07:17:00,0 days 00:02:00.000000000,4,4,2,4,2,2,899,16,834,7,0,1,1
23,2018-06-21,07:45:00,07:46:00,0 days 00:01:00.000000000,0,3,2,4,2,4,511,24,205,7,0,1,1
23,2017-11-20,07:16:00,07:17:00,0 days 00:01:00.000000000,0,3,2,6,2,3,140,23,230,7,0,0,1
53,2019-01-30,07:31:00,07:33:00,0 days 00:02:00.000000000,0,4,2,8,2,4,468,41,684,1,0,0,0
75,2018-01-10,06:00:00,09:49:00,0 days 03:49:00.000000000,0,3,1,7,2,3,26,32,601,4,1,1,1
53,2019-01-30,06:28:00,06:30:00,0 days 00:02:00.000000000,0,4,2,4,2,4,415,24,153,7,0,1,1
10,2016-12-21,06:54:00,06:57:00,0 days 00:03:00.000000000,3,2,2,6,2,3,119,36,908,7,0,1,1
23,2018-01-22,06:30:00,06:31:00,0 days 00:01:00.000000000,0,3,2,4,2,9,709,39,700,1,0,1,0
38,2019-02-08,07:46:00,07:47:00,0 days 00:01:00.000000000,4,4,2,4,2,4,440,42,716,7,1,1,1
45,2017-06-13,06:42:00,06:52:00,0 days 00:10:00.000000000,0,2,2,10,2,3,153,36,902,7,0,1,1
27,2017-03-27,07:44:00,07:51:00,0 days 00:07:00.000000000,0,2,2,6,2,2,807,39,347,1,0,1,0
12,2017-03-23,16:54:00,16:55:00,0 days 00:01:00.000000000,0,2,2,4,2,2,872,39,709,9,0,0,0
38,2017-10-06,14:51:00,14:52:00,0 days 00:01:00.000000000,0,3,2,4,2,4,447,24,242,7,0,1,1
25,2017-05-02,06:54:00,06:56:00,0 days 00:02:00.000000000,1,2,2,4,2,7,668,42,68,7,1,1,1
45,2016-12-01,07:37:00,07:44:00,0 days 00:07:00.000000000,7,2,2,4,2,3,152,36,898,7,0,1,1
20,2017-03-20,17:35:00,17:36:00,0 days 00:01:00.000000000,0,2,2,4,2,3,189,42,565,6,1,1,1
23,2017-10-31,06:33:00,06:38:00,0 days 00:05:00.000000000,0,3,2,4,2,3,145,9,439,1,0,1,0
23,2018-11-15,08:26:00,08:33:00,0 days 00:07:00.000000000,0,4,2,4,2,3,137,46,420,1,0,0,0
20,2016-07-12,07:34:00,07:42:00,0 days 00:08:00.000000000,6,2,1,4,2,2,29,16,60,4,0,1,1
45,2016-10-20,06:54:00,06:57:00,0 days 00:03:00.000000000,0,2,2,8,2,3,130,36,875,7,0,1,1
53,2018-04-10,14:21:00,14:23:00,0 days 00:02:00.000000000,0,3,2,3,2,4,348,15,236,9,1,1,1
10,2015-12-03,07:44:00,07:44:00,0 days 00:00:00.000000000,3,1,2,4,2,4,431,24,186,7,0,1,1
7,2018-10-16,07:32:00,07:35:00,0 days 00:03:00.000000000,10,4,2,4,2,2,797,39,362,1,0,1,0
15,2017-05-08,08:41:00,08:45:00,0 days 00:04:00.000000000,1,2,2,7,2,2,831,50,938,7,1,1,1
23,2019-03-12,06:50:00,06:51:00,0 days 00:01:00.000000000,4,4,2,4,2,3,92,5,359,7,0,1,1
45,2016-10-26,07:39:00,07:41:00,0 days 00:02:00.000000000,6,2,2,4,2,3,149,36,890,7,0,1,1
53,2018-03-26,07:54:00,07:55:00,0 days 00:01:00.000000000,0,3,2,4,2,4,357,42,594,7,1,1,1
38,2019-01-09,06:45:00,07:43:00,0 days 00:58:00.000000000,0,4,2,6,2,10,273,29,557,7,0,1,1
35,2017-05-26,06:43:00,06:44:00,0 days 00:01:00.000000000,0,2,2,4,2,3,186,42,588,7,1,1,1
53,2019-01-29,13:21:00,13:21:00,0 days 00:00:00.000000000,0,4,2,4,2,4,414,24,139,9,0,1,1
25,2017-02-15,06:53:00,06:54:00,0 days 00:01:00.000000000,0,2,2,4,2,2,295,42,424,7,1,1,1
23,2018-12-07,06:10:00,06:36:00,0 days 00:26:00.000000000,0,4,2,4,2,2,765,29,37,7,0,1,1
38,2017-12-21,13:53:00,13:55:00,0 days 00:02:00.000000000,0,3,2,4,2,4,453,24,195,7,0,1,1
7,2018-02-07,08:32:00,08:33:00,0 days 00:01:00.000000000,3,3,2,4,2,4,460,24,138,7,0,1,1
38,2018-05-04,06:30:00,06:31:00,0 days 00:01:00.000000000,0,3,2,4,2,4,319,24,97,7,0,1,1
10,2016-10-24,14:16:00,14:18:00,0 days 00:02:00.000000000,0,2,2,4,2,2,874,39,931,9,0,1,0
45,2016-01-15,07:10:00,07:17:00,0 days 00:07:00.000000000,6,1,2,1,2,3,165,36,888,7,0,1,1
15,2017-03-08,08:28:00,08:30:00,0 days 00:02:00.000000000,13,2,2,4,2,2,775,42,654,7,1,1,1
15,2017-02-15,08:04:00,08:06:00,0 days 00:02:00.000000000,3,2,2,4,2,2,851,16,832,7,1,1,1
27,2017-01-12,07:42:00,07:43:00,0 days 00:01:00.000000000,7,2,2,4,2,4,324,24,226,7,0,1,1
10,2016-03-15,14:56:00,15:00:00,0 days 00:04:00.000000000,0,1,2,4,2,11,759,33,312,9,0,1,0
38,2019-03-27,14:05:00,14:05:00,0 days 00:00:00.000000000,0,4,2,4,2,4,372,24,236,9,0,1,1
30,2016-09-19,07:22:00,07:23:00,0 days 00:01:00.000000000,0,2,2,4,2,7,659,26,552,7,0,1,1
53,2019-01-11,07:45:00,09:07:00,0 days 01:22:00.000000000,9,4,2,8,2,3,219,51,506,7,0,1,1
30,2017-04-06,07:46:00,07:46:00,0 days 00:00:00.000000000,6,2,1,4,2,2,30,16,807,4,0,1,1
38,2019-02-06,13:37:00,13:38:00,0 days 00:01:00.000000000,0,4,2,4,2,4,408,24,270,9,0,1,1
75,2019-03-26,07:16:00,07:17:00,0 days 00:01:00.000000000,3,4,1,4,2,2,57,44,103,4,0,1,1
23,2018-05-18,05:51:00,05:52:00,0 days 00:01:00.000000000,0,3,2,4,2,10,260,42,573,7,1,1,1
7,2017-11-16,07:45:00,07:46:00,0 days 00:01:00.000000000,3,3,2,9,2,7,680,19,96,7,0,1,1
53,2018-01-09,06:51:00,06:52:00,0 days 00:01:00.000000000,0,3,2,6,2,2,766,39,672,7,0,1,0
23,2018-05-29,06:58:00,07:05:00,0 days 00:07:00.000000000,0,3,2,4,2,10,278,42,567,7,1,1,1
23,2017-11-01,07:45:00,07:47:00,0 days 00:02:00.000000000,8,3,2,2,2,7,591,5,332,7,0,1,1
37,2015-12-15,08:00:00,08:07:00,0 days 00:07:00.000000000,0,1,2,1,2,4,370,11,622,7,0,1,1
45,2017-06-09,06:22:00,06:32:00,0 days 00:10:00.000000000,0,2,2,4,2,2,897,39,249,1,0,1,0
23,2017-12-05,07:54:00,07:55:00,0 days 00:01:00.000000000,12,3,1,4,2,2,1,16,683,4,0,0,0
45,2015-12-17,16:52:00,17:01:00,0 days 00:09:00.000000000,0,1,2,4,2,7,595,29,198,6,0,1,1
7,2019-01-04,02:27:00,14:33:00,0 days 12:06:00.000000000,0,4,2,4,2,2,915,39,376,3,0,1,0
12,2017-04-20,16:04:00,16:04:00,0 days 00:00:00.000000000,2,2,2,4,2,2,859,16,835,9,1,1,1
23,2018-01-25,16:17:00,16:28:00,0 days 00:11:00.000000000,0,3,2,4,2,3,198,9,521,6,0,1,1
23,2019-02-08,03:24:00,15:35:00,0 days 12:11:00.000000000,0,4,2,4,2,2,918,39,674,1,0,1,0
23,2018-12-06,06:47:00,06:50:00,0 days 00:03:00.000000000,0,4,2,4,2,3,297,42,730,7,0,1,1
60,2016-09-21,07:17:00,07:17:00,0 days 00:00:00.000000000,0,2,2,4,2,4,496,18,696,7,0,1,1
20,2017-03-02,16:35:00,16:38:00,0 days 00:03:00.000000000,0,2,2,7,2,3,185,51,138,6,0,1,1
38,2018-10-25,08:51:00,08:53:00,0 days 00:02:00.000000000,2,4,1,4,2,2,31,16,605,4,0,0,0
53,2018-11-19,06:15:00,06:15:00,0 days 00:00:00.000000000,0,4,2,4,2,4,412,24,123,7,0,1,1
53,2018-03-02,06:48:00,06:49:00,0 days 00:01:00.000000000,0,3,2,4,2,9,718,42,514,7,1,1,1
25,2017-07-17,08:16:00,08:18:00,0 days 00:02:00.000000000,4,3,2,4,2,3,734,42,820,7,1,1,1
30,2015-10-13,07:10:00,07:10:00,0 days 00:00:00.000000000,4,1,2,4,2,2,241,7,280,7,0,1,1
53,2017-10-10,07:03:00,07:05:00,0 days 00:02:00.000000000,0,3,2,4,2,10,287,42,569,7,1,1,1
15,2016-11-23,07:30:00,07:32:00,0 days 00:02:00.000000000,4,2,2,4,2,3,184,42,593,7,1,1,1
23,2018-03-05,06:44:00,06:48:00,0 days 00:04:00.000000000,1,3,2,4,2,2,828,50,393,7,1,1,1
23,2017-12-06,07:21:00,07:22:00,0 days 00:01:00.000000000,0,3,2,4,2,4,427,24,137,7,0,1,1
23,2018-04-11,14:15:00,14:40:00,0 days 00:25:00.000000000,0,3,2,6,2,2,842,16,839,9,0,0,0
20,2016-03-29,07:39:00,07:40:00,0 days 00:01:00.000000000,6,1,1,4,2,2,29,16,796,4,0,1,1
23,2019-02-04,07:30:00,07:42:00,0 days 00:12:00.000000000,6,4,2,6,2,2,777,39,667,7,1,1,1
7,2017-10-31,14:20:00,14:31:00,0 days 00:11:00.000000000,0,3,2,4,2,10,940,12,857,7,0,1,0
23,2018-01-26,06:15:00,06:45:00,0 days 00:30:00.000000000,0,3,2,7,2,3,219,51,160,7,0,0,0
25,2017-02-16,06:58:00,07:00:00,0 days 00:02:00.000000000,0,2,2,4,2,3,77,23,528,7,0,0,1
38,2018-03-07,06:57:00,06:58:00,0 days 00:01:00.000000000,0,3,2,4,2,4,406,24,141,7,0,1,1
25,2017-03-02,07:55:00,07:56:00,0 days 00:01:00.000000000,2,2,2,4,2,7,307,42,55,7,1,1,1
45,2017-03-20,08:30:00,13:21:00,0 days 04:51:00.000000000,0,2,1,7,2,3,27,45,7,4,0,1,1
23,2017-10-26,06:12:00,06:13:00,0 days 00:01:00.000000000,0,3,2,4,2,9,702,39,749,1,0,1,0
7,2018-06-08,07:55:00,08:00:00,0 days 00:05:00.000000000,2,3,2,6,2,7,630,19,64,7,0,1,0
20,2017-02-28,06:51:00,06:51:00,0 days 00:00:00.000000000,0,2,2,7,2,3,249,23,58,7,0,1,1
15,2016-10-17,07:57:00,07:59:00,0 days 00:02:00.000000000,4,2,2,4,2,2,872,39,933,7,0,1,0
10,2015-12-21,07:10:00,07:16:00,0 days 00:06:00.000000000,2,1,1,4,2,3,550,15,83,4,0,1,1
45,2017-07-27,06:19:00,06:32:00,0 days 00:13:00.000000000,0,3,2,4,2,4,346,42,477,7,1,1,1
17,2017-02-17,07:43:00,07:45:00,0 days 00:02:00.000000000,11,2,2,2,2,3,168,13,361,7,0,1,1
15,2016-10-11,07:48:00,07:50:00,0 days 00:02:00.000000000,8,2,1,4,2,2,11,16,541,4,0,1,1
38,2017-10-12,14:30:00,14:47:00,0 days 00:17:00.000000000,0,3,2,1,2,4,385,11,645,9,0,1,1
30,2017-04-17,08:24:00,08:26:00,0 days 00:02:00.000000000,0,2,1,4,2,2,1,16,118,4,0,1,1
60,2016-11-21,08:49:00,08:50:00,0 days 00:01:00.000000000,3,2,2,4,2,11,760,31,266,7,0,1,0
45,2016-02-22,07:00:00,07:05:00,0 days 00:05:00.000000000,4,1,2,1,2,3,163,36,912,7,1,1,1
23,2018-09-17,07:35:00,07:41:00,0 days 00:06:00.000000000,4,4,2,4,2,4,380,19,617,7,0,1,1
30,2017-06-02,13:58:00,13:58:00,0 days 00:00:00.000000000,0,2,2,4,2,4,504,24,167,9,0,1,1
38,2018-10-03,07:42:00,07:44:00,0 days 00:02:00.000000000,0,4,2,3,2,2,876,42,44,7,1,1,1
38,2018-01-10,13:51:00,13:51:00,0 days 00:00:00.000000000,0,3,2,4,2,4,406,24,141,7,0,1,1
38,2018-11-29,08:06:00,08:08:00,0 days 00:02:00.000000000,9,4,1,4,2,2,1,49,539,4,0,0,0
23,2018-03-27,06:26:00,06:26:00,0 days 00:00:00.000000000,0,3,2,4,2,9,711,39,580,1,0,1,0
30,2017-07-06,06:40:00,06:45:00,0 days 00:05:00.000000000,0,3,2,7,2,2,840,9,25,7,1,1,1
7,2018-09-27,07:34:00,07:36:00,0 days 00:02:00.000000000,7,4,2,3,2,2,770,39,43,7,0,0,0
25,2017-03-22,06:34:00,06:35:00,0 days 00:01:00.000000000,0,2,2,4,2,9,724,42,566,7,1,1,1
25,2017-05-19,07:31:00,07:32:00,0 days 00:01:00.000000000,3,2,2,4,2,10,272,42,444,7,1,1,1
53,2018-11-16,14:30:00,14:31:00,0 days 00:01:00.000000000,0,4,2,4,2,4,364,24,185,9,0,1,1
45,2015-09-30,10:20:00,10:32:00,0 days 00:12:00.000000000,0,1,1,7,2,3,6,23,546,4,1,1,1
23,2019-01-23,08:06:00,08:09:00,0 days 00:03:00.000000000,8,4,1,4,2,2,11,16,808,4,0,1,1
30,2016-01-12,07:07:00,07:15:00,0 days 00:08:00.000000000,0,1,2,4,2,4,336,46,30,1,0,0,0
23,2018-03-23,06:45:00,06:56:00,0 days 00:11:00.000000000,0,3,2,4,2,4,312,9,245,7,0,1,0
23,2019-03-05,06:25:00,06:28:00,0 days 00:03:00.000000000,1,4,2,4,2,3,158,14,319,7,0,1,1
38,2018-09-17,06:26:00,06:27:00,0 days 00:01:00.000000000,0,4,2,4,2,4,360,24,39,7,0,1,1
20,2016-02-03,07:30:00,07:44:00,0 days 00:14:00.000000000,2,1,2,7,2,2,943,12,852,7,1,1,1
38,2019-02-04,14:06:00,14:07:00,0 days 00:01:00.000000000,0,4,2,4,2,4,342,24,232,9,0,1,0
15,2016-03-21,07:13:00,07:15:00,0 days 00:02:00.000000000,8,1,2,4,2,11,754,31,608,7,0,0,0
7,2019-02-14,06:31:00,06:33:00,0 days 00:02:00.000000000,0,4,2,4,2,4,390,19,84,7,0,1,1
38,2018-10-16,07:00:00,07:10:00,0 days 00:10:00.000000000,0,4,2,7,2,3,121,22,3,1,0,0,0
20,2016-05-26,15:18:00,15:21:00,0 days 00:03:00.000000000,0,1,2,4,2,4,477,24,204,9,0,1,0
7,2019-03-15,14:32:00,14:34:00,0 days 00:02:00.000000000,0,4,2,2,2,2,824,50,729,9,1,1,1
53,2017-12-04,06:42:00,06:45:00,0 days 00:03:00.000000000,0,3,2,7,2,3,104,36,1,7,0,1,1
23,2018-04-10,08:19:00,08:20:00,0 days 00:01:00.000000000,6,3,1,4,2,2,1,16,493,4,0,0,0
23,2019-02-11,08:37:00,08:39:00,0 days 00:02:00.000000000,13,4,1,4,2,2,32,16,814,4,0,1,1
45,2017-06-23,15:24:00,15:29:00,0 days 00:05:00.000000000,12,2,1,4,2,2,29,16,75,4,0,1,1
75,2018-09-14,07:12:00,07:13:00,0 days 00:01:00.000000000,2,4,1,4,2,2,67,44,465,4,0,1,1
38,2019-02-25,08:09:00,08:12:00,0 days 00:03:00.000000000,1,4,1,4,2,2,1,16,32,4,0,1,1
20,2017-06-05,07:40:00,07:44:00,0 days 00:04:00.000000000,1,2,2,4,2,10,937,12,861,7,1,1,1
23,2019-01-22,06:20:00,06:30:00,0 days 00:10:00.000000000,0,4,2,4,2,4,380,19,617,7,0,1,1
7,2019-01-02,07:51:00,07:54:00,0 days 00:03:00.000000000,14,4,2,4,2,2,813,39,708,1,0,0,0
7,2018-02-28,06:19:00,06:22:00,0 days 00:03:00.000000000,0,3,2,4,2,11,763,50,317,7,1,1,1
20,2017-03-16,06:20:00,06:36:00,0 days 00:16:00.000000000,0,2,2,4,2,4,436,40,299,9,1,1,1
45,2016-09-29,14:03:00,14:05:00,0 days 00:02:00.000000000,0,2,2,4,2,7,577,27,776,9,0,1,1
23,2018-01-31,07:54:00,07:55:00,0 days 00:01:00.000000000,0,3,2,4,2,10,268,42,576,7,1,1,1
25,2017-01-19,07:45:00,08:12:00,0 days 00:27:00.000000000,5,2,2,7,2,2,902,26,194,7,0,1,1
25,2017-03-15,07:13:00,07:15:00,0 days 00:02:00.000000000,0,2,2,9,2,2,848,26,169,7,0,1,1
53,2018-03-16,06:02:00,06:07:00,0 days 00:05:00.000000000,0,3,2,4,2,7,602,42,634,7,1,1,1
38,2018-10-17,14:10:00,14:10:00,0 days 00:00:00.000000000,0,4,2,4,2,4,483,24,34,9,0,1,1
23,2018-09-06,07:20:00,07:22:00,0 days 00:02:00.000000000,4,4,2,4,2,4,432,10,817,7,0,1,1
23,2018-10-24,06:56:00,06:58:00,0 days 00:02:00.000000000,0,4,2,4,2,2,892,39,930,1,0,1,0
23,2018-03-05,06:40:00,06:56:00,0 days 00:16:00.000000000,0,3,2,3,2,2,900,16,831,7,1,1,0
23,2019-02-04,14:51:00,14:55:00,0 days 00:04:00.000000000,0,4,2,4,2,2,845,39,620,7,0,1,0
23,2018-02-15,07:28:00,07:31:00,0 days 00:03:00.000000000,4,3,1,4,2,2,15,16,509,4,0,1,1
23,2019-03-06,06:45:00,06:49:00,0 days 00:04:00.000000000,3,4,2,4,2,3,160,13,542,7,0,1,1
7,2017-11-16,07:40:00,07:42:00,0 days 00:02:00.000000000,10,3,2,4,2,2,778,39,786,7,0,1,0
17,2016-12-19,06:40:00,06:43:00,0 days 00:03:00.000000000,0,2,2,4,2,4,322,46,306,1,1,0,0
38,2019-03-22,06:12:00,06:13:00,0 days 00:01:00.000000000,0,4,2,4,2,4,433,24,182,7,0,1,1
30,2016-09-13,08:26:00,09:31:00,0 days 01:05:00.000000000,0,2,2,3,2,4,362,24,54,7,1,1,1
20,2017-05-03,13:54:00,13:55:00,0 days 00:01:00.000000000,0,2,2,4,2,4,505,24,170,9,0,1,1
53,2018-03-26,06:51:00,06:52:00,0 days 00:01:00.000000000,0,3,2,7,2,2,787,50,437,7,1,1,1
53,2018-02-15,07:36:00,07:39:00,0 days 00:03:00.000000000,3,3,2,4,2,10,306,42,592,7,1,1,1
53,2017-11-28,06:22:00,06:23:00,0 days 00:01:00.000000000,0,3,2,4,2,7,597,42,373,7,1,1,1
53,2018-09-12,07:50:00,07:54:00,0 days 00:04:00.000000000,4,4,2,8,2,4,480,24,328,7,0,1,1
