Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
38,2019-02-14,07:42:00,07:44:00,0 days 00:02:00.000000000,13,4,2,4,2,7,596,42,405,7,1,1,1
23,2017-12-05,07:27:00,07:33:00,0 days 00:06:00.000000000,0,3,2,7,2,5,534,47,827,7,1,1,1
10,2016-06-15,08:40:00,08:43:00,0 days 00:03:00.000000000,2,1,2,4,2,4,378,37,263,7,1,0,0
23,2018-09-06,07:56:00,07:58:00,0 days 00:02:00.000000000,0,4,2,4,2,7,613,41,268,1,0,0,0
90,2016-05-04,07:29:00,07:30:00,0 days 00:01:00.000000000,2,1,2,6,2,7,585,18,871,7,0,1,1
38,2018-05-25,08:00:00,08:03:00,0 days 00:03:00.000000000,2,3,2,7,2,4,412,42,65,7,1,1,1
20,2016-03-11,06:15:00,06:32:00,0 days 00:17:00.000000000,0,1,2,4,2,3,131,9,292,1,0,1,1
15,2016-09-08,07:04:00,07:06:00,0 days 00:02:00.000000000,0,2,2,4,2,2,869,39,930,7,0,1,0
38,2017-11-03,06:45:00,06:46:00,0 days 00:01:00.000000000,0,3,2,4,2,4,361,24,192,7,0,1,1
25,2017-06-15,06:17:00,06:18:00,0 days 00:01:00.000000000,0,2,2,4,2,9,704,39,701,1,0,1,0
20,2017-01-06,08:13:00,08:19:00,0 days 00:06:00.000000000,15,2,1,7,2,3,48,23,609,4,1,1,1
30,2015-10-13,06:30:00,06:42:00,0 days 00:12:00.000000000,0,1,2,10,2,3,159,36,876,7,0,1,1
7,2019-03-27,07:15:00,07:45:00,0 days 00:30:00.000000000,8,4,1,4,2,2,544,12,412,4,0,1,1
10,2016-11-02,14:15:00,14:37:00,0 days 00:22:00.000000000,0,2,2,4,2,4,426,24,327,9,1,1,1
38,2017-10-26,06:00:00,06:04:00,0 days 00:04:00.000000000,0,3,2,3,2,2,934,12,860,7,1,1,1
25,2016-06-20,07:50:00,07:51:00,0 days 00:01:00.000000000,8,1,2,4,2,10,280,42,564,7,1,1,1
23,2018-10-30,06:44:00,06:45:00,0 days 00:01:00.000000000,0,4,2,4,2,4,381,24,227,7,0,1,1
25,2016-01-05,07:30:00,07:40:00,0 days 00:10:00.000000000,11,1,2,7,2,3,161,14,316,7,0,1,1
30,2015-11-17,06:10:00,06:11:00,0 days 00:01:00.000000000,0,1,2,4,2,2,841,40,57,7,1,1,1
23,2018-11-19,07:55:00,07:58:00,0 days 00:03:00.000000000,6,4,2,4,2,11,742,31,284,7,0,1,0
53,2018-11-16,08:17:00,08:17:00,0 days 00:00:00.000000000,0,4,2,4,2,4,414,24,139,7,0,1,1
7,2018-05-23,08:02:00,08:05:00,0 days 00:03:00.000000000,13,3,1,4,2,2,544,12,406,4,0,1,1
30,2016-06-14,06:57:00,06:59:00,0 days 00:02:00.000000000,0,1,2,3,2,2,810,39,296,1,0,1,0
53,2018-09-06,06:25:00,06:27:00,0 days 00:02:00.000000000,0,4,2,10,2,3,242,7,275,7,0,0,0
23,2018-12-05,07:20:00,07:26:00,0 days 00:06:00.000000000,7,4,2,4,2,3,162,13,529,7,0,1,1
30,2017-01-12,06:40:00,06:46:00,0 days 00:06:00.000000000,0,2,1,7,2,3,20,23,99,4,1,1,1
23,2018-04-12,06:52:00,06:54:00,0 days 00:02:00.000000000,0,3,2,4,2,4,325,46,330,1,0,0,0
53,2018-10-19,01:52:00,13:56:00,0 days 12:04:00.000000000,0,4,2,4,2,10,950,12,858,7,1,1,1
7,2018-09-21,08:06:00,08:08:00,0 days 00:02:00.000000000,15,4,1,4,2,2,28,16,813,4,0,0,0
23,2017-12-20,07:22:00,07:24:00,0 days 00:02:00.000000000,0,3,2,4,2,7,640,39,382,1,0,1,0
38,2018-12-21,07:06:00,07:06:00,0 days 00:00:00.000000000,0,4,2,4,2,4,408,24,270,7,0,1,1
45,2017-02-28,07:36:00,07:36:00,0 days 00:00:00.000000000,0,2,2,4,2,3,202,41,710,1,0,0,0
23,2018-01-23,08:22:00,08:24:00,0 days 00:02:00.000000000,8,3,1,4,2,2,15,16,822,4,0,1,1
20,2017-07-28,14:30:00,14:33:00,0 days 00:03:00.000000000,0,3,2,4,2,11,743,19,851,7,1,1,1
75,2018-06-01,05:50:00,06:05:00,0 days 00:15:00.000000000,0,3,1,7,2,3,19,23,680,4,1,1,1
38,2018-11-09,00:43:00,12:46:00,0 days 12:03:00.000000000,0,4,2,8,2,2,796,39,374,1,0,1,0
15,2015-10-13,07:20:00,07:34:00,0 days 00:14:00.000000000,8,1,2,4,2,7,635,41,738,1,0,1,0
38,2019-01-31,06:35:00,06:40:00,0 days 00:05:00.000000000,0,4,2,10,2,7,625,41,722,1,0,0,0
23,2017-12-06,15:28:00,15:30:00,0 days 00:02:00.000000000,0,3,2,4,2,2,917,39,520,3,0,1,0
23,2017-11-15,17:04:00,17:09:00,0 days 00:05:00.000000000,0,3,2,4,2,2,857,16,833,6,1,1,1
22,2017-02-13,14:10:00,14:14:00,0 days 00:04:00.000000000,0,2,2,7,2,4,425,24,149,9,0,1,1
38,2018-05-08,15:28:00,15:30:00,0 days 00:02:00.000000000,0,3,2,7,2,3,203,9,523,9,0,1,0
30,2017-02-14,06:45:00,07:09:00,0 days 00:24:00.000000000,0,2,2,4,2,7,619,8,297,1,0,1,0
7,2017-11-28,06:40:00,06:57:00,0 days 00:17:00.000000000,0,3,2,4,2,4,371,11,635,7,0,1,1
30,2017-03-27,07:22:00,07:24:00,0 days 00:02:00.000000000,3,2,1,4,2,2,31,16,811,4,0,1,1
38,2018-09-13,07:05:00,07:06:00,0 days 00:01:00.000000000,0,4,2,4,2,4,498,24,174,7,0,1,1
60,2016-03-07,07:30:00,07:31:00,0 days 00:01:00.000000000,2,1,2,4,2,3,303,18,621,7,0,1,1
23,2019-03-26,15:45:00,16:04:00,0 days 00:19:00.000000000,0,4,2,10,2,2,908,39,354,3,1,1,0
75,2018-11-21,07:22:00,07:23:00,0 days 00:01:00.000000000,1,4,1,4,2,2,59,44,114,4,0,1,1
40,2015-10-29,06:55:00,07:10:00,0 days 00:15:00.000000000,0,1,2,4,2,7,632,22,368,1,0,0,0
38,2018-12-14,12:12:00,12:13:00,0 days 00:01:00.000000000,0,4,2,6,2,3,250,7,274,9,0,0,0
25,2015-10-30,07:00:00,07:02:00,0 days 00:02:00.000000000,0,1,2,6,2,7,636,5,400,1,0,1,1
53,2018-02-02,07:39:00,07:40:00,0 days 00:01:00.000000000,5,3,2,6,2,3,117,35,456,1,1,1,1
20,2017-06-06,07:37:00,07:41:00,0 days 00:04:00.000000000,6,2,1,4,2,2,1,16,801,4,0,1,1
53,2019-03-19,13:39:00,13:40:00,0 days 00:01:00.000000000,0,4,2,4,2,4,415,24,153,9,0,1,1
20,2015-09-24,06:48:00,07:11:00,0 days 00:23:00.000000000,0,1,2,10,2,4,335,46,389,1,1,1,0
23,2018-06-14,07:31:00,07:33:00,0 days 00:02:00.000000000,5,3,2,4,2,4,398,10,794,7,0,1,1
7,2017-12-05,15:33:00,15:34:00,0 days 00:01:00.000000000,0,3,2,4,2,3,236,22,372,3,0,0,0
45,2016-02-25,07:53:00,07:56:00,0 days 00:03:00.000000000,0,1,2,10,2,3,111,22,365,1,0,1,1
38,2017-10-27,07:37:00,07:37:00,0 days 00:00:00.000000000,0,3,2,4,2,4,451,24,229,7,0,1,1
20,2016-06-08,08:38:00,08:40:00,0 days 00:02:00.000000000,1,1,1,4,2,2,28,16,513,4,0,1,1
53,2018-05-23,14:06:00,14:08:00,0 days 00:02:00.000000000,0,3,2,6,2,3,195,51,285,9,0,1,1
75,2019-03-07,08:05:00,08:08:00,0 days 00:03:00.000000000,0,4,2,3,2,2,877,16,829,7,0,1,1
45,2017-03-29,07:32:00,07:39:00,0 days 00:07:00.000000000,5,2,1,4,2,2,15,16,22,4,0,1,1
30,2015-11-04,06:54:00,06:54:00,0 days 00:00:00.000000000,2,1,2,4,2,4,345,24,165,7,0,1,1
23,2019-03-27,07:30:00,07:37:00,0 days 00:07:00.000000000,4,4,2,4,2,7,584,5,257,7,0,1,1
30,2016-07-14,07:12:00,07:13:00,0 days 00:01:00.000000000,2,2,2,4,2,4,347,40,653,7,0,1,1
38,2018-09-07,07:20:00,07:35:00,0 days 00:15:00.000000000,2,4,2,4,2,2,881,16,840,7,0,1,1
27,2016-09-09,08:00:00,08:11:00,0 days 00:11:00.000000000,7,2,2,4,2,2,786,9,56,7,1,1,1
23,2019-03-08,06:34:00,06:37:00,0 days 00:03:00.000000000,0,4,2,10,2,3,181,9,489,7,0,0,0
5,2015-09-22,07:48:00,07:49:00,0 days 00:01:00.000000000,2,1,1,4,2,2,29,16,867,4,0,1,1
17,2017-05-17,07:44:00,07:51:00,0 days 00:07:00.000000000,0,2,2,4,2,2,843,16,837,7,0,1,0
38,2019-02-25,06:59:00,07:00:00,0 days 00:01:00.000000000,0,4,2,4,2,7,626,41,52,1,0,0,0
38,2018-11-07,07:10:00,07:12:00,0 days 00:02:00.000000000,0,4,2,10,2,3,138,23,533,7,0,1,1
15,2015-12-21,14:52:00,14:57:00,0 days 00:05:00.000000000,0,1,2,2,2,7,684,39,356,1,0,1,0
25,2017-02-10,07:30:00,07:31:00,0 days 00:01:00.000000000,3,2,2,9,2,3,204,5,252,1,0,1,1
53,2019-01-28,08:35:00,08:36:00,0 days 00:01:00.000000000,0,4,2,4,2,4,522,24,94,7,0,1,1
7,2018-01-11,06:48:00,06:50:00,0 days 00:02:00.000000000,1,3,1,4,2,2,34,44,460,4,0,1,0
25,2016-02-09,07:58:00,07:59:00,0 days 00:01:00.000000000,4,1,2,4,2,2,817,42,447,7,1,1,1
15,2016-03-17,07:00:00,07:13:00,0 days 00:13:00.000000000,5,1,2,7,2,3,81,36,911,7,0,1,1
23,2017-11-16,07:46:00,07:47:00,0 days 00:01:00.000000000,6,3,2,4,2,4,459,10,756,7,0,1,1
30,2016-02-09,06:27:00,06:31:00,0 days 00:04:00.000000000,0,1,2,4,2,3,276,42,409,7,1,1,1
53,2019-02-13,07:57:00,07:59:00,0 days 00:02:00.000000000,10,4,2,4,2,4,368,40,20,7,0,1,1
23,2018-04-11,08:09:00,08:13:00,0 days 00:04:00.000000000,5,3,1,4,2,2,29,16,539,4,0,0,0
18,2017-05-18,16:41:00,16:43:00,0 days 00:02:00.000000000,0,2,2,4,2,2,910,39,780,7,0,0,0
23,2018-09-17,08:25:00,08:26:00,0 days 00:01:00.000000000,9,4,2,4,2,3,190,10,597,7,0,1,1
30,2016-10-14,07:00:00,15:40:00,0 days 08:40:00.000000000,0,2,2,7,2,3,135,36,882,9,0,1,1
20,2017-05-22,07:44:00,07:47:00,0 days 00:03:00.000000000,7,2,1,4,2,2,11,16,818,4,0,1,0
23,2017-12-20,07:00:00,08:41:00,0 days 01:41:00.000000000,6,3,1,7,2,3,49,23,480,4,1,1,1
10,2017-07-05,07:50:00,07:56:00,0 days 00:06:00.000000000,1,3,1,4,2,2,517,12,410,4,0,1,1
23,2019-02-13,07:00:00,07:07:00,0 days 00:07:00.000000000,0,4,2,6,2,3,150,9,304,1,0,1,1
15,2016-12-21,16:39:00,16:40:00,0 days 00:01:00.000000000,0,2,2,4,2,2,858,16,836,6,1,1,1
20,2016-03-15,07:57:00,08:01:00,0 days 00:04:00.000000000,0,1,2,7,2,7,637,39,349,1,0,1,0
38,2018-04-30,06:27:00,06:38:00,0 days 00:11:00.000000000,0,3,2,10,2,3,225,9,583,7,0,1,1
30,2017-03-15,06:00:00,06:11:00,0 days 00:11:00.000000000,0,2,2,9,2,10,558,1,108,7,1,1,1
23,2018-04-25,07:29:00,07:31:00,0 days 00:02:00.000000000,4,3,2,4,2,4,314,24,126,7,0,1,1
15,2017-07-18,06:10:00,06:19:00,0 days 00:09:00.000000000,0,3,2,4,2,3,97,14,543,7,0,1,1
15,2016-01-27,07:25:00,08:10:00,0 days 00:45:00.000000000,7,1,2,4,2,10,563,1,116,7,1,1,0
23,2017-10-17,06:53:00,06:58:00,0 days 00:05:00.000000000,4,3,2,4,2,2,779,50,940,7,1,1,1
30,2016-01-25,08:05:00,08:33:00,0 days 00:28:00.000000000,2,1,2,9,2,4,379,15,145,7,1,1,1
15,2015-10-29,08:50:00,09:00:00,0 days 00:10:00.000000000,1,1,1,4,2,2,14,16,148,4,0,1,1
23,2017-10-19,06:24:00,06:24:00,0 days 00:00:00.000000000,0,3,2,3,2,7,589,23,530,7,0,1,1
38,2019-03-05,07:07:00,07:09:00,0 days 00:02:00.000000000,0,4,2,4,2,7,606,42,628,7,1,1,1
23,2018-06-18,07:14:00,07:15:00,0 days 00:01:00.000000000,0,3,2,4,2,4,359,24,121,7,0,1,1
20,2017-05-08,14:18:00,14:21:00,0 days 00:03:00.000000000,0,2,1,4,2,2,32,16,496,4,0,1,1
23,2018-03-02,13:12:00,13:14:00,0 days 00:02:00.000000000,0,3,2,4,2,2,905,39,515,3,0,1,0
40,2016-09-08,07:35:00,07:41:00,0 days 00:06:00.000000000,4,2,2,4,2,10,578,1,111,7,1,1,1
15,2016-04-07,07:59:00,08:01:00,0 days 00:02:00.000000000,3,1,2,4,2,4,442,24,38,7,0,1,1
35,2017-06-13,06:30:00,06:32:00,0 days 00:02:00.000000000,0,2,2,4,2,10,302,42,422,7,1,1,1
20,2016-06-21,14:27:00,14:33:00,0 days 00:06:00.000000000,0,1,2,4,2,3,165,36,919,9,0,1,1
15,2016-10-11,07:34:00,07:36:00,0 days 00:02:00.000000000,11,2,2,4,2,2,821,50,394,7,1,1,1
23,2018-02-02,06:59:00,07:02:00,0 days 00:03:00.000000000,3,3,2,4,2,3,178,10,481,7,0,1,1
38,2019-02-12,13:17:00,13:18:00,0 days 00:01:00.000000000,1,4,2,4,2,4,454,24,136,9,0,1,1
23,2019-01-07,06:39:00,06:42:00,0 days 00:03:00.000000000,0,4,2,7,2,7,609,42,629,7,0,1,1
53,2018-03-20,06:00:00,06:43:00,0 days 00:43:00.000000000,0,3,1,7,2,3,24,32,603,4,1,1,1
45,2017-04-26,06:41:00,06:47:00,0 days 00:06:00.000000000,0,2,1,7,2,7,39,20,611,4,1,1,1
75,2018-10-26,07:34:00,10:36:00,0 days 03:02:00.000000000,3,4,2,4,2,7,601,40,770,7,0,1,1
10,2016-05-10,07:33:00,07:34:00,0 days 00:01:00.000000000,0,1,2,4,2,7,676,15,826,7,1,1,1
38,2018-01-25,13:55:00,13:56:00,0 days 00:01:00.000000000,0,3,2,4,2,4,450,24,271,9,0,1,1
15,2016-04-06,07:53:00,07:54:00,0 days 00:01:00.000000000,5,1,2,4,2,4,355,24,142,7,0,1,1
30,2017-05-01,06:50:00,06:54:00,0 days 00:04:00.000000000,1,2,2,10,2,4,929,12,864,7,1,1,1
23,2018-02-12,14:32:00,14:34:00,0 days 00:02:00.000000000,0,3,2,5,2,7,689,30,88,1,0,0,0
15,2015-10-02,06:47:00,06:58:00,0 days 00:11:00.000000000,0,1,2,4,2,9,697,39,49,7,0,1,0
38,2018-03-12,07:25:00,07:43:00,0 days 00:18:00.000000000,0,3,2,7,2,3,89,36,815,7,0,1,0
23,2018-11-28,07:18:00,07:22:00,0 days 00:04:00.000000000,0,4,2,4,2,7,618,8,353,1,0,0,0
27,2016-12-16,07:00:00,07:08:00,0 days 00:08:00.000000000,2,2,2,4,2,2,768,11,246,7,1,1,1
25,2016-01-27,05:50:00,05:55:00,0 days 00:05:00.000000000,0,1,2,7,2,3,123,22,469,1,0,1,1
30,2017-01-17,07:42:00,07:43:00,0 days 00:01:00.000000000,5,2,1,4,2,2,12,16,16,4,0,1,1
60,2015-12-07,15:20:00,15:34:00,0 days 00:14:00.000000000,15,1,1,7,2,3,23,23,734,4,0,1,1
20,2016-06-10,07:09:00,07:13:00,0 days 00:04:00.000000000,0,1,2,7,2,2,801,17,336,1,0,1,1
30,2015-11-18,07:33:00,07:34:00,0 days 00:01:00.000000000,0,1,2,4,2,7,688,26,757,7,0,1,1
7,2018-01-03,06:22:00,06:23:00,0 days 00:01:00.000000000,0,3,2,6,2,10,935,12,855,7,1,1,1
20,2016-12-01,07:41:00,07:43:00,0 days 00:02:00.000000000,7,2,2,4,2,4,444,24,172,7,0,1,1
30,2016-03-21,07:13:00,07:14:00,0 days 00:01:00.000000000,0,1,2,4,2,7,554,27,397,7,0,1,1
53,2018-11-16,14:28:00,14:29:00,0 days 00:01:00.000000000,0,4,2,4,2,4,428,24,180,9,0,1,1
38,2018-09-26,07:51:00,07:52:00,0 days 00:01:00.000000000,0,4,2,4,2,10,261,42,569,7,1,1,1
38,2018-02-09,14:20:00,14:31:00,0 days 00:11:00.000000000,0,3,2,7,2,7,654,29,736,9,0,1,1
38,2018-01-23,06:50:00,06:53:00,0 days 00:03:00.000000000,0,3,2,7,2,3,99,36,485,7,0,0,0
23,2019-03-28,06:40:00,06:42:00,0 days 00:02:00.000000000,0,4,2,4,2,7,633,14,718,1,0,1,1
45,2017-05-11,06:34:00,06:36:00,0 days 00:02:00.000000000,0,2,2,3,2,4,364,24,35,7,0,1,1
7,2017-10-17,08:29:00,08:32:00,0 days 00:03:00.000000000,1,3,1,4,2,2,238,6,367,4,0,1,1
30,2015-12-16,07:30:00,07:33:00,0 days 00:03:00.000000000,0,1,1,4,2,2,63,6,427,4,0,1,1
30,2016-01-26,07:30:00,07:43:00,0 days 00:13:00.000000000,9,1,2,9,2,2,945,12,855,7,1,1,1
20,2016-05-02,07:20:00,07:29:00,0 days 00:09:00.000000000,3,1,2,4,2,10,573,1,106,7,1,1,1
15,2016-03-30,07:07:00,07:10:00,0 days 00:03:00.000000000,0,1,1,7,2,2,28,16,805,4,1,1,1
38,2019-02-11,06:00:00,06:01:00,0 days 00:01:00.000000000,0,4,2,4,2,4,430,24,155,7,0,1,1
38,2017-09-18,08:20:00,08:21:00,0 days 00:01:00.000000000,8,3,2,4,2,7,673,26,549,7,0,1,1
53,2019-03-22,07:05:00,07:21:00,0 days 00:16:00.000000000,0,4,1,7,2,3,45,23,105,4,1,1,1
38,2018-09-07,07:50:00,07:51:00,0 days 00:01:00.000000000,0,4,2,4,2,7,266,42,128,7,1,1,1
38,2018-11-15,14:11:00,14:11:00,0 days 00:00:00.000000000,0,4,2,4,2,4,487,24,146,9,0,1,1
75,2018-12-03,07:51:00,07:53:00,0 days 00:02:00.000000000,4,4,1,4,2,2,53,44,460,4,0,1,1
20,2017-01-11,07:10:00,07:18:00,0 days 00:08:00.000000000,2,2,2,4,2,3,208,5,256,1,0,1,1
35,2017-05-24,07:00:00,07:08:00,0 days 00:08:00.000000000,0,2,2,6,2,2,882,9,536,7,1,1,1
53,2019-04-01,14:20:00,14:26:00,0 days 00:06:00.000000000,0,4,2,6,2,3,234,22,269,1,0,1,0
53,2018-11-21,07:08:00,07:16:00,0 days 00:08:00.000000000,2,4,2,4,2,7,643,40,793,1,0,1,1
7,2018-04-12,06:43:00,06:45:00,0 days 00:02:00.000000000,0,3,2,4,2,2,853,39,927,7,0,1,0
38,2018-11-01,07:31:00,07:33:00,0 days 00:02:00.000000000,7,4,2,4,2,4,389,42,40,7,1,1,1
23,2018-09-26,07:03:00,07:06:00,0 days 00:03:00.000000000,0,4,2,4,2,7,678,15,213,7,1,1,1
30,2016-01-27,07:19:00,07:37:00,0 days 00:18:00.000000000,6,1,1,4,2,3,3,23,602,4,1,1,1
12,2017-01-25,06:14:00,06:15:00,0 days 00:01:00.000000000,0,2,2,4,2,2,771,39,589,7,0,1,0
35,2017-05-24,06:42:00,06:42:00,0 days 00:00:00.000000000,0,2,2,10,2,3,211,41,740,1,0,0,0
53,2018-10-18,14:17:00,14:20:00,0 days 00:03:00.000000000,0,4,2,1,2,4,334,15,133,9,1,1,1
20,2015-11-09,07:23:00,07:38:00,0 days 00:15:00.000000000,4,1,1,4,2,3,36,23,547,4,1,1,1
38,2019-01-03,05:46:00,05:49:00,0 days 00:03:00.000000000,2,4,2,4,2,4,516,24,147,7,0,1,1
53,2018-10-02,13:32:00,13:33:00,0 days 00:01:00.000000000,0,4,2,4,2,4,397,24,90,9,0,1,1
23,2018-05-10,07:40:00,07:42:00,0 days 00:02:00.000000000,5,3,2,4,2,4,384,10,781,7,0,1,1
25,2016-01-05,07:43:00,07:49:00,0 days 00:06:00.000000000,0,1,2,4,2,7,639,39,354,1,0,1,0
53,2018-06-14,06:25:00,06:35:00,0 days 00:10:00.000000000,0,3,2,4,2,2,890,17,338,1,0,1,1
23,2019-02-26,09:00:00,09:56:00,0 days 00:56:00.000000000,0,4,2,10,2,5,521,19,288,7,0,1,0
23,2018-10-15,07:40:00,07:59:00,0 days 00:19:00.000000000,10,4,2,4,2,7,612,40,792,7,0,1,1
60,2016-11-15,08:04:00,08:07:00,0 days 00:03:00.000000000,3,2,2,4,2,11,749,31,220,7,0,1,0
20,2015-10-06,07:33:00,07:37:00,0 days 00:04:00.000000000,4,1,2,8,2,11,750,31,550,7,0,0,1
23,2017-09-08,08:10:00,08:11:00,0 days 00:01:00.000000000,0,3,2,4,2,7,671,26,551,7,0,1,1
20,2017-07-20,07:39:00,07:49:00,0 days 00:10:00.000000000,0,3,1,7,2,3,5,23,689,4,1,1,1
35,2017-04-28,08:02:00,08:02:00,0 days 00:00:00.000000000,0,2,2,4,2,3,215,41,735,1,0,1,0
38,2017-12-11,07:28:00,07:29:00,0 days 00:01:00.000000000,0,3,2,4,2,4,509,24,181,7,0,1,1
23,2018-11-06,08:15:00,08:18:00,0 days 00:03:00.000000000,6,4,2,4,2,4,402,10,582,7,0,1,1
30,2016-11-30,14:16:00,14:30:00,0 days 00:14:00.000000000,0,2,2,4,2,7,590,40,51,9,1,1,1
15,2015-12-07,07:27:00,07:30:00,0 days 00:03:00.000000000,12,1,2,7,2,2,850,26,658,7,0,1,0
38,2018-09-27,08:02:00,08:03:00,0 days 00:01:00.000000000,3,4,2,8,2,4,511,10,782,7,0,1,1
38,2019-03-08,06:50:00,06:50:00,0 days 00:00:00.000000000,0,4,2,4,2,10,292,42,74,7,1,1,1
7,2017-09-14,07:45:00,07:45:00,0 days 00:00:00.000000000,6,3,1,4,2,2,737,12,379,4,0,1,1
15,2016-11-28,07:49:00,07:50:00,0 days 00:01:00.000000000,10,2,2,2,2,3,171,13,295,7,0,1,1
23,2018-05-01,06:20:00,06:20:00,0 days 00:00:00.000000000,0,3,2,4,2,9,713,39,511,1,0,1,0
38,2018-09-28,07:24:00,07:29:00,0 days 00:05:00.000000000,0,4,2,10,2,3,109,23,82,7,0,1,1
38,2019-01-02,14:03:00,14:03:00,0 days 00:00:00.000000000,0,4,2,4,2,4,409,24,287,9,0,1,1
30,2016-11-29,14:20:00,14:24:00,0 days 00:04:00.000000000,0,2,2,5,2,7,682,3,343,9,0,1,0
15,2016-01-21,06:40:00,06:45:00,0 days 00:05:00.000000000,0,1,2,4,2,9,717,39,322,1,0,0,0
45,2017-07-07,07:23:00,07:25:00,0 days 00:02:00.000000000,2,3,2,7,2,7,571,26,148,7,0,1,1
10,2017-03-31,06:31:00,06:32:00,0 days 00:01:00.000000000,0,2,2,4,2,4,462,24,144,7,0,1,1
38,2018-04-27,14:03:00,14:04:00,0 days 00:01:00.000000000,0,3,2,4,2,4,401,24,182,9,0,1,1
23,2017-09-11,06:51:00,06:52:00,0 days 00:01:00.000000000,0,3,2,4,2,4,488,24,226,7,0,1,1
38,2018-11-20,14:13:00,14:14:00,0 days 00:01:00.000000000,0,4,2,4,2,4,510,24,149,9,0,1,1
15,2017-03-20,07:01:00,07:19:00,0 days 00:18:00.000000000,0,2,2,4,2,2,873,26,772,7,0,1,0
25,2017-05-31,07:43:00,07:46:00,0 days 00:03:00.000000000,1,2,2,7,2,5,520,47,874,7,1,1,1
